LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,VALUE,COUNTRY
POL,CPI,TOT,AGRWTH,M,2019-09,2.6,Poland
POL,CPI,TOT,AGRWTH,M,2019-10,2.5,Poland
POL,CPI,TOT,AGRWTH,M,2019-11,2.6,Poland
POL,CPI,TOT,AGRWTH,M,2019-12,3.4,Poland
POL,CPI,TOT,AGRWTH,M,2020-01,4.3,Poland
POL,CPI,TOT,AGRWTH,M,2020-02,4.7,Poland
POL,CPI,TOT,AGRWTH,M,2020-03,4.6,Poland
POL,CPI,TOT,AGRWTH,M,2020-04,3.4,Poland
POL,CPI,TOT,AGRWTH,M,2020-05,2.9,Poland
POL,CPI,TOT,AGRWTH,M,2020-06,3.3,Poland
POL,CPI,TOT,AGRWTH,M,2020-07,3.0,Poland
POL,CPI,TOT,AGRWTH,M,2020-08,2.9,Poland
POL,CPI,TOT,AGRWTH,M,2020-09,3.2,Poland
POL,CPI,TOT,AGRWTH,M,2020-10,3.1,Poland
POL,CPI,TOT,AGRWTH,M,2020-11,3.0,Poland
POL,CPI,TOT,AGRWTH,M,2020-12,2.4,Poland
POL,CPI,TOT,AGRWTH,M,2021-01,2.6,Poland
POL,CPI,TOT,AGRWTH,M,2021-02,2.4,Poland
POL,CPI,TOT,AGRWTH,M,2021-03,3.2,Poland
POL,CPI,TOT,AGRWTH,M,2021-04,4.3,Poland
POL,CPI,TOT,AGRWTH,M,2021-05,4.7,Poland
POL,CPI,TOT,AGRWTH,M,2021-06,4.4,Poland
POL,CPI,TOT,AGRWTH,M,2021-07,5.0,Poland
POL,CPI,TOT,AGRWTH,M,2021-08,5.5,Poland
POL,CPI,TOT,AGRWTH,M,2021-09,5.9,Poland
POL,CPI,TOT,AGRWTH,M,2021-10,6.8,Poland
POL,CPI,TOT,AGRWTH,M,2021-11,7.8,Poland
POL,CPI,TOT,AGRWTH,M,2021-12,8.6,Poland
POL,CPI,TOT,AGRWTH,M,2022-01,9.4,Poland
POL,CPI,TOT,AGRWTH,M,2022-02,8.5,Poland
POL,CPI,TOT,AGRWTH,M,2022-03,11.0,Poland
POL,CPI,TOT,AGRWTH,M,2022-04,12.4,Poland
POL,CPI,TOT,AGRWTH,M,2022-05,13.9,Poland
POL,CPI,TOT,AGRWTH,M,2022-06,15.5,Poland
POL,CPI,TOT,AGRWTH,M,2022-07,15.6,Poland
POL,CPI,TOT,AGRWTH,M,2022-08,16.1,Poland
PRT,CPI,TOT,AGRWTH,M,2010-01,0.12,Portugal
PRT,CPI,TOT,AGRWTH,M,2010-02,0.2,Portugal
PRT,CPI,TOT,AGRWTH,M,2010-03,0.57,Portugal
PRT,CPI,TOT,AGRWTH,M,2010-04,0.72,Portugal
PRT,CPI,TOT,AGRWTH,M,2010-05,1.06,Portugal
PRT,CPI,TOT,AGRWTH,M,2010-06,1.17,Portugal
PRT,CPI,TOT,AGRWTH,M,2010-07,1.89,Portugal
PRT,CPI,TOT,AGRWTH,M,2010-08,1.98,Portugal
PRT,CPI,TOT,AGRWTH,M,2010-09,1.97,Portugal
PRT,CPI,TOT,AGRWTH,M,2010-10,2.35,Portugal
PRT,CPI,TOT,AGRWTH,M,2010-11,2.29,Portugal
PRT,CPI,TOT,AGRWTH,M,2010-12,2.52,Portugal
PRT,CPI,TOT,AGRWTH,M,2011-01,3.6,Portugal
PRT,CPI,TOT,AGRWTH,M,2011-02,3.56,Portugal
PRT,CPI,TOT,AGRWTH,M,2011-03,4.02,Portugal
PRT,CPI,TOT,AGRWTH,M,2011-04,4.04,Portugal
PRT,CPI,TOT,AGRWTH,M,2011-05,3.84,Portugal
PRT,CPI,TOT,AGRWTH,M,2011-06,3.41,Portugal
PRT,CPI,TOT,AGRWTH,M,2011-07,3.15,Portugal
PRT,CPI,TOT,AGRWTH,M,2011-08,2.91,Portugal
PRT,CPI,TOT,AGRWTH,M,2011-09,3.56,Portugal
PRT,CPI,TOT,AGRWTH,M,2011-10,4.2,Portugal
PRT,CPI,TOT,AGRWTH,M,2011-11,3.93,Portugal
PRT,CPI,TOT,AGRWTH,M,2011-12,3.61,Portugal
PRT,CPI,TOT,AGRWTH,M,2012-01,3.51,Portugal
PRT,CPI,TOT,AGRWTH,M,2012-02,3.6,Portugal
PRT,CPI,TOT,AGRWTH,M,2012-03,3.15,Portugal
PRT,CPI,TOT,AGRWTH,M,2012-04,3.01,Portugal
PRT,CPI,TOT,AGRWTH,M,2012-05,2.7,Portugal
PRT,CPI,TOT,AGRWTH,M,2012-06,2.71,Portugal
PRT,CPI,TOT,AGRWTH,M,2012-07,2.77,Portugal
PRT,CPI,TOT,AGRWTH,M,2012-08,3.08,Portugal
PRT,CPI,TOT,AGRWTH,M,2012-09,2.88,Portugal
PRT,CPI,TOT,AGRWTH,M,2012-10,2.13,Portugal
PRT,CPI,TOT,AGRWTH,M,2012-11,1.89,Portugal
PRT,CPI,TOT,AGRWTH,M,2012-12,1.92,Portugal
PRT,CPI,TOT,AGRWTH,M,2013-01,0.17,Portugal
PRT,CPI,TOT,AGRWTH,M,2013-02,-0.03,Portugal
PRT,CPI,TOT,AGRWTH,M,2013-03,0.45,Portugal
PRT,CPI,TOT,AGRWTH,M,2013-04,0.18,Portugal
PRT,CPI,TOT,AGRWTH,M,2013-05,0.71,Portugal
PRT,CPI,TOT,AGRWTH,M,2013-06,0.98,Portugal
PRT,CPI,TOT,AGRWTH,M,2013-07,0.76,Portugal
PRT,CPI,TOT,AGRWTH,M,2013-08,0.15,Portugal
PRT,CPI,TOT,AGRWTH,M,2013-09,0.12,Portugal
PRT,CPI,TOT,AGRWTH,M,2013-10,-0.25,Portugal
PRT,CPI,TOT,AGRWTH,M,2013-11,-0.15,Portugal
PRT,CPI,TOT,AGRWTH,M,2013-12,0.2,Portugal
PRT,CPI,TOT,AGRWTH,M,2014-01,0.06,Portugal
PRT,CPI,TOT,AGRWTH,M,2014-02,-0.08,Portugal
PRT,CPI,TOT,AGRWTH,M,2014-03,-0.37,Portugal
PRT,CPI,TOT,AGRWTH,M,2014-04,-0.14,Portugal
PRT,CPI,TOT,AGRWTH,M,2014-05,-0.44,Portugal
PRT,CPI,TOT,AGRWTH,M,2014-06,-0.42,Portugal
PRT,CPI,TOT,AGRWTH,M,2014-07,-0.87,Portugal
PRT,CPI,TOT,AGRWTH,M,2014-08,-0.36,Portugal
PRT,CPI,TOT,AGRWTH,M,2014-09,-0.37,Portugal
PRT,CPI,TOT,AGRWTH,M,2014-10,0.0,Portugal
PRT,CPI,TOT,AGRWTH,M,2014-11,0.02,Portugal
PRT,CPI,TOT,AGRWTH,M,2014-12,-0.36,Portugal
PRT,CPI,TOT,AGRWTH,M,2015-01,-0.39,Portugal
PRT,CPI,TOT,AGRWTH,M,2015-02,-0.21,Portugal
PRT,CPI,TOT,AGRWTH,M,2015-03,0.31,Portugal
PRT,CPI,TOT,AGRWTH,M,2015-04,0.4,Portugal
PRT,CPI,TOT,AGRWTH,M,2015-05,0.95,Portugal
PRT,CPI,TOT,AGRWTH,M,2015-06,0.8,Portugal
PRT,CPI,TOT,AGRWTH,M,2015-07,0.77,Portugal
PRT,CPI,TOT,AGRWTH,M,2015-08,0.66,Portugal
PRT,CPI,TOT,AGRWTH,M,2015-09,0.88,Portugal
PRT,CPI,TOT,AGRWTH,M,2015-10,0.63,Portugal
PRT,CPI,TOT,AGRWTH,M,2015-11,0.64,Portugal
PRT,CPI,TOT,AGRWTH,M,2015-12,0.4,Portugal
PRT,CPI,TOT,AGRWTH,M,2016-01,0.78,Portugal
PRT,CPI,TOT,AGRWTH,M,2016-02,0.4,Portugal
PRT,CPI,TOT,AGRWTH,M,2016-03,0.45,Portugal
PRT,CPI,TOT,AGRWTH,M,2016-04,0.48,Portugal
PRT,CPI,TOT,AGRWTH,M,2016-05,0.33,Portugal
PRT,CPI,TOT,AGRWTH,M,2016-06,0.55,Portugal
PRT,CPI,TOT,AGRWTH,M,2016-07,0.61,Portugal
PRT,CPI,TOT,AGRWTH,M,2016-08,0.72,Portugal
PRT,CPI,TOT,AGRWTH,M,2016-09,0.63,Portugal
PRT,CPI,TOT,AGRWTH,M,2016-10,0.88,Portugal
PRT,CPI,TOT,AGRWTH,M,2016-11,0.58,Portugal
PRT,CPI,TOT,AGRWTH,M,2016-12,0.88,Portugal
PRT,CPI,TOT,AGRWTH,M,2017-01,1.33,Portugal
PRT,CPI,TOT,AGRWTH,M,2017-02,1.55,Portugal
PRT,CPI,TOT,AGRWTH,M,2017-03,1.37,Portugal
PRT,CPI,TOT,AGRWTH,M,2017-04,1.98,Portugal
PRT,CPI,TOT,AGRWTH,M,2017-05,1.45,Portugal
PRT,CPI,TOT,AGRWTH,M,2017-06,0.91,Portugal
PRT,CPI,TOT,AGRWTH,M,2017-07,0.9,Portugal
PRT,CPI,TOT,AGRWTH,M,2017-08,1.14,Portugal
PRT,CPI,TOT,AGRWTH,M,2017-09,1.39,Portugal
PRT,CPI,TOT,AGRWTH,M,2017-10,1.39,Portugal
PRT,CPI,TOT,AGRWTH,M,2017-11,1.55,Portugal
PRT,CPI,TOT,AGRWTH,M,2017-12,1.47,Portugal
PRT,CPI,TOT,AGRWTH,M,2018-01,1.03,Portugal
PRT,CPI,TOT,AGRWTH,M,2018-02,0.58,Portugal
PRT,CPI,TOT,AGRWTH,M,2018-03,0.69,Portugal
PRT,CPI,TOT,AGRWTH,M,2018-04,0.4,Portugal
PRT,CPI,TOT,AGRWTH,M,2018-05,1.04,Portugal
PRT,CPI,TOT,AGRWTH,M,2018-06,1.52,Portugal
PRT,CPI,TOT,AGRWTH,M,2018-07,1.58,Portugal
PRT,CPI,TOT,AGRWTH,M,2018-08,1.22,Portugal
PRT,CPI,TOT,AGRWTH,M,2018-09,1.4,Portugal
PRT,CPI,TOT,AGRWTH,M,2018-10,0.96,Portugal
PRT,CPI,TOT,AGRWTH,M,2018-11,0.86,Portugal
PRT,CPI,TOT,AGRWTH,M,2018-12,0.66,Portugal
PRT,CPI,TOT,AGRWTH,M,2019-01,0.48,Portugal
PRT,CPI,TOT,AGRWTH,M,2019-02,0.94,Portugal
PRT,CPI,TOT,AGRWTH,M,2019-03,0.85,Portugal
PRT,CPI,TOT,AGRWTH,M,2019-04,0.77,Portugal
PRT,CPI,TOT,AGRWTH,M,2019-05,0.42,Portugal
PRT,CPI,TOT,AGRWTH,M,2019-06,0.39,Portugal
PRT,CPI,TOT,AGRWTH,M,2019-07,-0.32,Portugal
PRT,CPI,TOT,AGRWTH,M,2019-08,-0.09,Portugal
PRT,CPI,TOT,AGRWTH,M,2019-09,-0.11,Portugal
PRT,CPI,TOT,AGRWTH,M,2019-10,0.02,Portugal
PRT,CPI,TOT,AGRWTH,M,2019-11,0.32,Portugal
PRT,CPI,TOT,AGRWTH,M,2019-12,0.42,Portugal
PRT,CPI,TOT,AGRWTH,M,2020-01,0.8,Portugal
PRT,CPI,TOT,AGRWTH,M,2020-02,0.38,Portugal
PRT,CPI,TOT,AGRWTH,M,2020-03,0.05,Portugal
PRT,CPI,TOT,AGRWTH,M,2020-04,-0.22,Portugal
PRT,CPI,TOT,AGRWTH,M,2020-05,-0.72,Portugal
PRT,CPI,TOT,AGRWTH,M,2020-06,0.13,Portugal
PRT,CPI,TOT,AGRWTH,M,2020-07,0.14,Portugal
PRT,CPI,TOT,AGRWTH,M,2020-08,-0.01,Portugal
PRT,CPI,TOT,AGRWTH,M,2020-09,-0.14,Portugal
PRT,CPI,TOT,AGRWTH,M,2020-10,-0.07,Portugal
PRT,CPI,TOT,AGRWTH,M,2020-11,-0.22,Portugal
PRT,CPI,TOT,AGRWTH,M,2020-12,-0.23,Portugal
PRT,CPI,TOT,AGRWTH,M,2021-01,0.3,Portugal
PRT,CPI,TOT,AGRWTH,M,2021-02,0.48,Portugal
PRT,CPI,TOT,AGRWTH,M,2021-03,0.45,Portugal
PRT,CPI,TOT,AGRWTH,M,2021-04,0.55,Portugal
PRT,CPI,TOT,AGRWTH,M,2021-05,1.24,Portugal
PRT,CPI,TOT,AGRWTH,M,2021-06,0.51,Portugal
PRT,CPI,TOT,AGRWTH,M,2021-07,1.47,Portugal
PRT,CPI,TOT,AGRWTH,M,2021-08,1.54,Portugal
PRT,CPI,TOT,AGRWTH,M,2021-09,1.48,Portugal
PRT,CPI,TOT,AGRWTH,M,2021-10,1.83,Portugal
PRT,CPI,TOT,AGRWTH,M,2021-11,2.58,Portugal
PRT,CPI,TOT,AGRWTH,M,2021-12,2.74,Portugal
PRT,CPI,TOT,AGRWTH,M,2022-01,3.34,Portugal
PRT,CPI,TOT,AGRWTH,M,2022-02,4.19,Portugal
PRT,CPI,TOT,AGRWTH,M,2022-03,5.33,Portugal
PRT,CPI,TOT,AGRWTH,M,2022-04,7.2,Portugal
PRT,CPI,TOT,AGRWTH,M,2022-05,8.0,Portugal
PRT,CPI,TOT,AGRWTH,M,2022-06,8.73,Portugal
PRT,CPI,TOT,AGRWTH,M,2022-07,9.06,Portugal
PRT,CPI,TOT,AGRWTH,M,2022-08,8.94,Portugal
SVK,CPI,TOT,AGRWTH,M,2010-01,0.4,Slovakia
SVK,CPI,TOT,AGRWTH,M,2010-02,0.4,Slovakia
SVK,CPI,TOT,AGRWTH,M,2010-03,0.81,Slovakia
SVK,CPI,TOT,AGRWTH,M,2010-04,1.21,Slovakia
SVK,CPI,TOT,AGRWTH,M,2010-05,1.21,Slovakia
SVK,CPI,TOT,AGRWTH,M,2010-06,0.94,Slovakia
SVK,CPI,TOT,AGRWTH,M,2010-07,1.07,Slovakia
SVK,CPI,TOT,AGRWTH,M,2010-08,1.08,Slovakia
SVK,CPI,TOT,AGRWTH,M,2010-09,1.08,Slovakia
SVK,CPI,TOT,AGRWTH,M,2010-10,0.94,Slovakia
SVK,CPI,TOT,AGRWTH,M,2010-11,1.0,Slovakia
SVK,CPI,TOT,AGRWTH,M,2010-12,1.34,Slovakia
SVK,CPI,TOT,AGRWTH,M,2011-01,3.01,Slovakia
SVK,CPI,TOT,AGRWTH,M,2011-02,3.34,Slovakia
SVK,CPI,TOT,AGRWTH,M,2011-03,3.6,Slovakia
SVK,CPI,TOT,AGRWTH,M,2011-04,3.73,Slovakia
SVK,CPI,TOT,AGRWTH,M,2011-05,3.99,Slovakia
SVK,CPI,TOT,AGRWTH,M,2011-06,3.92,Slovakia
SVK,CPI,TOT,AGRWTH,M,2011-07,3.72,Slovakia
SVK,CPI,TOT,AGRWTH,M,2011-08,3.92,Slovakia
SVK,CPI,TOT,AGRWTH,M,2011-09,4.26,Slovakia
SVK,CPI,TOT,AGRWTH,M,2011-10,4.45,Slovakia
SVK,CPI,TOT,AGRWTH,M,2011-11,4.64,Slovakia
SVK,CPI,TOT,AGRWTH,M,2011-12,4.43,Slovakia
SVK,CPI,TOT,AGRWTH,M,2012-01,3.89,Slovakia
SVK,CPI,TOT,AGRWTH,M,2012-02,3.82,Slovakia
SVK,CPI,TOT,AGRWTH,M,2012-03,3.74,Slovakia
SVK,CPI,TOT,AGRWTH,M,2012-04,3.59,Slovakia
SVK,CPI,TOT,AGRWTH,M,2012-05,3.32,Slovakia
SVK,CPI,TOT,AGRWTH,M,2012-06,3.58,Slovakia
SVK,CPI,TOT,AGRWTH,M,2012-07,3.65,Slovakia
SVK,CPI,TOT,AGRWTH,M,2012-08,3.65,Slovakia
SVK,CPI,TOT,AGRWTH,M,2012-09,3.64,Slovakia
SVK,CPI,TOT,AGRWTH,M,2012-10,3.82,Slovakia
SVK,CPI,TOT,AGRWTH,M,2012-11,3.36,Slovakia
SVK,CPI,TOT,AGRWTH,M,2012-12,3.23,Slovakia
SVK,CPI,TOT,AGRWTH,M,2013-01,2.44,Slovakia
SVK,CPI,TOT,AGRWTH,M,2013-02,2.18,Slovakia
SVK,CPI,TOT,AGRWTH,M,2013-03,1.93,Slovakia
SVK,CPI,TOT,AGRWTH,M,2013-04,1.61,Slovakia
SVK,CPI,TOT,AGRWTH,M,2013-05,1.67,Slovakia
SVK,CPI,TOT,AGRWTH,M,2013-06,1.61,Slovakia
SVK,CPI,TOT,AGRWTH,M,2013-07,1.54,Slovakia
SVK,CPI,TOT,AGRWTH,M,2013-08,1.36,Slovakia
SVK,CPI,TOT,AGRWTH,M,2013-09,0.98,Slovakia
SVK,CPI,TOT,AGRWTH,M,2013-10,0.61,Slovakia
SVK,CPI,TOT,AGRWTH,M,2013-11,0.49,Slovakia
SVK,CPI,TOT,AGRWTH,M,2013-12,0.43,Slovakia
SVK,CPI,TOT,AGRWTH,M,2014-01,0.0,Slovakia
SVK,CPI,TOT,AGRWTH,M,2014-02,-0.06,Slovakia
SVK,CPI,TOT,AGRWTH,M,2014-03,-0.18,Slovakia
SVK,CPI,TOT,AGRWTH,M,2014-04,-0.12,Slovakia
SVK,CPI,TOT,AGRWTH,M,2014-05,0.0,Slovakia
SVK,CPI,TOT,AGRWTH,M,2014-06,-0.06,Slovakia
SVK,CPI,TOT,AGRWTH,M,2014-07,-0.12,Slovakia
SVK,CPI,TOT,AGRWTH,M,2014-08,-0.18,Slovakia
SVK,CPI,TOT,AGRWTH,M,2014-09,-0.06,Slovakia
SVK,CPI,TOT,AGRWTH,M,2014-10,0.0,Slovakia
SVK,CPI,TOT,AGRWTH,M,2014-11,0.0,Slovakia
SVK,CPI,TOT,AGRWTH,M,2014-12,-0.12,Slovakia
SVK,CPI,TOT,AGRWTH,M,2015-01,-0.43,Slovakia
SVK,CPI,TOT,AGRWTH,M,2015-02,-0.49,Slovakia
SVK,CPI,TOT,AGRWTH,M,2015-03,-0.31,Slovakia
SVK,CPI,TOT,AGRWTH,M,2015-04,-0.18,Slovakia
SVK,CPI,TOT,AGRWTH,M,2015-05,-0.06,Slovakia
SVK,CPI,TOT,AGRWTH,M,2015-06,-0.06,Slovakia
SVK,CPI,TOT,AGRWTH,M,2015-07,-0.18,Slovakia
SVK,CPI,TOT,AGRWTH,M,2015-08,-0.18,Slovakia
SVK,CPI,TOT,AGRWTH,M,2015-09,-0.55,Slovakia
SVK,CPI,TOT,AGRWTH,M,2015-10,-0.55,Slovakia
SVK,CPI,TOT,AGRWTH,M,2015-11,-0.43,Slovakia
SVK,CPI,TOT,AGRWTH,M,2015-12,-0.49,Slovakia
SVK,CPI,TOT,AGRWTH,M,2016-01,-0.61,Slovakia
SVK,CPI,TOT,AGRWTH,M,2016-02,-0.43,Slovakia
SVK,CPI,TOT,AGRWTH,M,2016-03,-0.55,Slovakia
SVK,CPI,TOT,AGRWTH,M,2016-04,-0.43,Slovakia
SVK,CPI,TOT,AGRWTH,M,2016-05,-0.85,Slovakia
SVK,CPI,TOT,AGRWTH,M,2016-06,-0.79,Slovakia
SVK,CPI,TOT,AGRWTH,M,2016-07,-0.92,Slovakia
SVK,CPI,TOT,AGRWTH,M,2016-08,-0.86,Slovakia
SVK,CPI,TOT,AGRWTH,M,2016-09,-0.49,Slovakia
SVK,CPI,TOT,AGRWTH,M,2016-10,-0.31,Slovakia
SVK,CPI,TOT,AGRWTH,M,2016-11,-0.18,Slovakia
SVK,CPI,TOT,AGRWTH,M,2016-12,0.18,Slovakia
SVK,CPI,TOT,AGRWTH,M,2017-01,0.68,Slovakia
SVK,CPI,TOT,AGRWTH,M,2017-02,1.11,Slovakia
SVK,CPI,TOT,AGRWTH,M,2017-03,0.99,Slovakia
SVK,CPI,TOT,AGRWTH,M,2017-04,0.8,Slovakia
SVK,CPI,TOT,AGRWTH,M,2017-05,1.11,Slovakia
SVK,CPI,TOT,AGRWTH,M,2017-06,0.98,Slovakia
SVK,CPI,TOT,AGRWTH,M,2017-07,1.42,Slovakia
SVK,CPI,TOT,AGRWTH,M,2017-08,1.54,Slovakia
SVK,CPI,TOT,AGRWTH,M,2017-09,1.66,Slovakia
SVK,CPI,TOT,AGRWTH,M,2017-10,1.72,Slovakia
SVK,CPI,TOT,AGRWTH,M,2017-11,1.9,Slovakia
SVK,CPI,TOT,AGRWTH,M,2017-12,1.84,Slovakia
SVK,CPI,TOT,AGRWTH,M,2018-01,2.45,Slovakia
SVK,CPI,TOT,AGRWTH,M,2018-02,2.13,Slovakia
SVK,CPI,TOT,AGRWTH,M,2018-03,2.44,Slovakia
SVK,CPI,TOT,AGRWTH,M,2018-04,2.92,Slovakia
SVK,CPI,TOT,AGRWTH,M,2018-05,2.67,Slovakia
SVK,CPI,TOT,AGRWTH,M,2018-06,2.79,Slovakia
SVK,CPI,TOT,AGRWTH,M,2018-07,2.61,Slovakia
SVK,CPI,TOT,AGRWTH,M,2018-08,2.85,Slovakia
SVK,CPI,TOT,AGRWTH,M,2018-09,2.73,Slovakia
SVK,CPI,TOT,AGRWTH,M,2018-10,2.48,Slovakia
SVK,CPI,TOT,AGRWTH,M,2018-11,2.11,Slovakia
SVK,CPI,TOT,AGRWTH,M,2018-12,1.99,Slovakia
SVK,CPI,TOT,AGRWTH,M,2019-01,2.21,Slovakia
SVK,CPI,TOT,AGRWTH,M,2019-02,2.27,Slovakia
SVK,CPI,TOT,AGRWTH,M,2019-03,2.68,Slovakia
SVK,CPI,TOT,AGRWTH,M,2019-04,2.31,Slovakia
SVK,CPI,TOT,AGRWTH,M,2019-05,2.66,Slovakia
SVK,CPI,TOT,AGRWTH,M,2019-06,2.6,Slovakia
SVK,CPI,TOT,AGRWTH,M,2019-07,2.84,Slovakia
SVK,CPI,TOT,AGRWTH,M,2019-08,2.83,Slovakia
SVK,CPI,TOT,AGRWTH,M,2019-09,2.89,Slovakia
SVK,CPI,TOT,AGRWTH,M,2019-10,2.77,Slovakia
SVK,CPI,TOT,AGRWTH,M,2019-11,2.95,Slovakia
SVK,CPI,TOT,AGRWTH,M,2019-12,2.95,Slovakia
SVK,CPI,TOT,AGRWTH,M,2020-01,3.04,Slovakia
SVK,CPI,TOT,AGRWTH,M,2020-02,2.92,Slovakia
SVK,CPI,TOT,AGRWTH,M,2020-03,2.32,Slovakia
SVK,CPI,TOT,AGRWTH,M,2020-04,2.08,Slovakia
SVK,CPI,TOT,AGRWTH,M,2020-05,1.96,Slovakia
SVK,CPI,TOT,AGRWTH,M,2020-06,1.79,Slovakia
SVK,CPI,TOT,AGRWTH,M,2020-07,1.78,Slovakia
SVK,CPI,TOT,AGRWTH,M,2020-08,1.44,Slovakia
SVK,CPI,TOT,AGRWTH,M,2020-09,1.38,Slovakia
SVK,CPI,TOT,AGRWTH,M,2020-10,1.55,Slovakia
SVK,CPI,TOT,AGRWTH,M,2020-11,1.49,Slovakia
SVK,CPI,TOT,AGRWTH,M,2020-12,1.55,Slovakia
SVK,CPI,TOT,AGRWTH,M,2021-01,0.74,Slovakia
SVK,CPI,TOT,AGRWTH,M,2021-02,0.85,Slovakia
SVK,CPI,TOT,AGRWTH,M,2021-03,1.36,Slovakia
SVK,CPI,TOT,AGRWTH,M,2021-04,1.59,Slovakia
SVK,CPI,TOT,AGRWTH,M,2021-05,2.2,Slovakia
SVK,CPI,TOT,AGRWTH,M,2021-06,2.89,Slovakia
SVK,CPI,TOT,AGRWTH,M,2021-07,3.28,Slovakia
SVK,CPI,TOT,AGRWTH,M,2021-08,3.79,Slovakia
SVK,CPI,TOT,AGRWTH,M,2021-09,4.58,Slovakia
SVK,CPI,TOT,AGRWTH,M,2021-10,5.08,Slovakia
SVK,CPI,TOT,AGRWTH,M,2021-11,5.59,Slovakia
SVK,CPI,TOT,AGRWTH,M,2021-12,5.82,Slovakia
SVK,CPI,TOT,AGRWTH,M,2022-01,8.37,Slovakia
SVK,CPI,TOT,AGRWTH,M,2022-02,9.04,Slovakia
SVK,CPI,TOT,AGRWTH,M,2022-03,10.4,Slovakia
SVK,CPI,TOT,AGRWTH,M,2022-04,11.71,Slovakia
SVK,CPI,TOT,AGRWTH,M,2022-05,12.56,Slovakia
SVK,CPI,TOT,AGRWTH,M,2022-06,13.26,Slovakia
SVK,CPI,TOT,AGRWTH,M,2022-07,13.63,Slovakia
SVK,CPI,TOT,AGRWTH,M,2022-08,14.07,Slovakia
ESP,CPI,TOT,AGRWTH,M,2010-01,1.03,Spain
ESP,CPI,TOT,AGRWTH,M,2010-02,0.83,Spain
ESP,CPI,TOT,AGRWTH,M,2010-03,1.42,Spain
ESP,CPI,TOT,AGRWTH,M,2010-04,1.5,Spain
ESP,CPI,TOT,AGRWTH,M,2010-05,1.76,Spain
ESP,CPI,TOT,AGRWTH,M,2010-06,1.5,Spain
ESP,CPI,TOT,AGRWTH,M,2010-07,1.92,Spain
ESP,CPI,TOT,AGRWTH,M,2010-08,1.82,Spain
ESP,CPI,TOT,AGRWTH,M,2010-09,2.13,Spain
ESP,CPI,TOT,AGRWTH,M,2010-10,2.33,Spain
ESP,CPI,TOT,AGRWTH,M,2010-11,2.33,Spain
ESP,CPI,TOT,AGRWTH,M,2010-12,2.99,Spain
ESP,CPI,TOT,AGRWTH,M,2011-01,3.27,Spain
ESP,CPI,TOT,AGRWTH,M,2011-02,3.59,Spain
ESP,CPI,TOT,AGRWTH,M,2011-03,3.6,Spain
ESP,CPI,TOT,AGRWTH,M,2011-04,3.78,Spain
ESP,CPI,TOT,AGRWTH,M,2011-05,3.52,Spain
ESP,CPI,TOT,AGRWTH,M,2011-06,3.18,Spain
ESP,CPI,TOT,AGRWTH,M,2011-07,3.09,Spain
ESP,CPI,TOT,AGRWTH,M,2011-08,2.96,Spain
ESP,CPI,TOT,AGRWTH,M,2011-09,3.14,Spain
ESP,CPI,TOT,AGRWTH,M,2011-10,3.01,Spain
ESP,CPI,TOT,AGRWTH,M,2011-11,2.87,Spain
ESP,CPI,TOT,AGRWTH,M,2011-12,2.38,Spain
ESP,CPI,TOT,AGRWTH,M,2012-01,2.0,Spain
ESP,CPI,TOT,AGRWTH,M,2012-02,1.97,Spain
ESP,CPI,TOT,AGRWTH,M,2012-03,1.9,Spain
ESP,CPI,TOT,AGRWTH,M,2012-04,2.06,Spain
ESP,CPI,TOT,AGRWTH,M,2012-05,1.94,Spain
ESP,CPI,TOT,AGRWTH,M,2012-06,1.9,Spain
ESP,CPI,TOT,AGRWTH,M,2012-07,2.21,Spain
ESP,CPI,TOT,AGRWTH,M,2012-08,2.65,Spain
ESP,CPI,TOT,AGRWTH,M,2012-09,3.41,Spain
ESP,CPI,TOT,AGRWTH,M,2012-10,3.48,Spain
ESP,CPI,TOT,AGRWTH,M,2012-11,2.93,Spain
ESP,CPI,TOT,AGRWTH,M,2012-12,2.87,Spain
ESP,CPI,TOT,AGRWTH,M,2013-01,2.68,Spain
ESP,CPI,TOT,AGRWTH,M,2013-02,2.75,Spain
ESP,CPI,TOT,AGRWTH,M,2013-03,2.43,Spain
ESP,CPI,TOT,AGRWTH,M,2013-04,1.39,Spain
ESP,CPI,TOT,AGRWTH,M,2013-05,1.72,Spain
ESP,CPI,TOT,AGRWTH,M,2013-06,2.06,Spain
ESP,CPI,TOT,AGRWTH,M,2013-07,1.77,Spain
ESP,CPI,TOT,AGRWTH,M,2013-08,1.52,Spain
ESP,CPI,TOT,AGRWTH,M,2013-09,0.34,Spain
ESP,CPI,TOT,AGRWTH,M,2013-10,-0.1,Spain
ESP,CPI,TOT,AGRWTH,M,2013-11,0.23,Spain
ESP,CPI,TOT,AGRWTH,M,2013-12,0.25,Spain
ESP,CPI,TOT,AGRWTH,M,2014-01,0.2,Spain
ESP,CPI,TOT,AGRWTH,M,2014-02,-0.02,Spain
ESP,CPI,TOT,AGRWTH,M,2014-03,-0.15,Spain
ESP,CPI,TOT,AGRWTH,M,2014-04,0.37,Spain
ESP,CPI,TOT,AGRWTH,M,2014-05,0.21,Spain
ESP,CPI,TOT,AGRWTH,M,2014-06,0.09,Spain
ESP,CPI,TOT,AGRWTH,M,2014-07,-0.34,Spain
ESP,CPI,TOT,AGRWTH,M,2014-08,-0.49,Spain
